review_id,text,categories,class
fa26kLH4ylR4CSfHODmJPQ,"Waiter, um, there is an exotic dancer in my margarita.Oh, excuse me? That giant 10 foot tall swirling margarita directly behind me isn't for consumption? Damn. I feel as if Vegas brings nothing but mental and physical exhaustion for me. I was so tired on the day of our arrival, i didn't even put the whole Jimmy Buffet theme together until a pirate on stilts walked by me. Decent 'ritas ( I liked the top shelf margarita myself) and the food was plentiful and comforting. I was a little disoriented by the large Mr. Buffet or occasional Jack Johnson towering above me on television screens, but it was the chick on a hook that dropped down into the Megarita behind me that really caught me by surprise. The men were happy with the location choice, but I could see other females around me not so impressed with the bleach blond in a bikini on a fish hook almost twirling her way into my burger buns.I'd probably come here to get drunk fast, but it's really not my kind of joint unless surrounded by an equally drunk and silly group of people. It's definitely Vegas, very chill and encourages one to keep on drinking.",Restaurants;African,useful
L201RfLi8_OSZIlqmjBAIA,"My husband and I went here after a movie out (we had a babysitter for our two kids)....we were there around 9 and the kids who worked there seemed it was there right since it wasn't busy to play.... it was terrible...the help was...our server sucked big time. food was o.k. - I will never go back, ever!",Nightlife;Italian;American (Traditional);Bars;Restaurants,non_useful
Je_JB4d6alDo94aZ_BDy_w,"After reading the reviews and hearing some word of mouth I finally had a chance to check out Forefathers.  It's umm, not rad.  It's not terrible either, but I would definitely drive several miles past it for Uncle Sam's or Corleone's.  For my money it's about a half a star above The Steak Escape or some similar abomination.",Food;Desserts;Cheesesteaks;Sandwiches;Restaurants,non_useful
6FEmmIkuS9Fesl3osQ6AYg,"Met up with a couple friends for a double date at this Ahwatukee pizza place. They frequent this joint fairly often, so I knew it had to be good. We ordered the caprese salad, and a made-to-order pizza. Both were delicious and worth eating again. The wait staff were very friendly and we actually sat and had a drink with one of the managers before we left at the end of the night.  The only thing that prevented me from giving this place 5 stars was the price- a little more than I would generally feel comfortable paying for a pizza. But, it was so good that I'd go back.",Italian;Pizza;Sandwiches;Restaurants,useful
9Vv-E6X5OJQgcuDIztml7g,THIS EXHIBITION IS pretty freakin coolREAL human bodies.YOU CAN see REAL human anatomy. which is pretty krazy.creepy but different!!,Museums;Arts & Entertainment,non_useful
DgkK2NVIUrdSJOaE_-u9pA,"This place has delightful ambiance. It's very date-friendly. I sat in one of the tables with the RED CHAIR. The proportion was a little odd. The chair was too tall and its arms kept touching the table. It made it was hard to maneuver my arms around it.  Our server was very nice. She seemed to be knowledgeable about their menu, which is very important.  I ordered the Grilled Burrito with the Pork it was delicious!! I love the chips and the 3 sauces that come with it. very tasty.",Latin American;Restaurants,non_useful
fnWo800vaq8qac6A9KARdQ,"I was very surprised to see that this location is a great advancement from the Tempe location. I love the Tempe location (due to it being the best in proximity), but everything about this location is better.  As far as the food goes, it's just as top-notch as Tempe. All the food is hot and fresh, and they are constantly bringing in warm bread and new refills.  The chicken curry is even better with the addition of red and green bell peppers, but everything else is just as tasty. The building the restaurant is located in is perfect. It looks like it was built for this restaurant alone, and I gotta say I was impressed. There was even an Indian Grocery inside which was cool to look around in. I had a great experience here and I'm sure anyone else who enjoys Indian Cuisine would as well.",Pakistani;Indian;Buffets;Restaurants,useful
juDrMZoliKuiSJ29st3g6w,"Standard Deluxe King Bed room, very clean all around. One thing we did try was room service. It was on time and the food was excellent. - 2 coffees- 2 orange juice- belgium waffles with fresh fruit (best waffle I ever had, can taste the vanilla in it)- herb omelette with egg whites and a side of potatoes (was ok) Total: $67.00 (not including tip) Definitely would do it again.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
62VUItwx0cYWVQdLF8vEIQ,Best sit down pizza place in AZ. love their sicilian. calzones are great too.,Italian;Pizza;Restaurants,non_useful
qBZ1BJQTvGLAZXbFZrJL_Q,"Signs of the apocalypse: war, famine, plagues, Melissa H at the shooting range. Yet, that is exactly where I found myself Friday evening because Friday night is apparently Ladies Night at Shooter's World. Yes, a shooting range has Ladies Night. This entails waived range fees and free rentals for ladies, so the only thing that needs to be purchased is ammo (unless you are like my husband and bring your own) and targets. When we arrived at 5 pm, there was a waiting list for a lane, but we only had to wait 10 minutes. The rental counter was short staffed - they really needed more than one person getting everyone set up and one person ringing up the orders. However, we were in no real hurry...plus the guy working was really nice and was very helpful at answering all the questions of the group next to us and helped the two ladies pick out their gun rentals. We definitely got to the range at the right time because when we left at 7 pm, there was quite a crowd waiting for lanes. Who knew Ladies Night was so popular?? There are several targets you can pick from to fire at...I stuck with the basic bullseye and a generic silhouette. But have no fear, if you are a little more hard core, you can buy an Osama Bin Laden target to shoot at. Ahhhh, I don't think I am in Kansas anymore Toto! There are instructors that walk through the range and generously offer advice and tips. I'm not sure if there is a time limit for lane rentals, but we were there for about 90 minutes and didn't get kicked out. And have no fear, if you aren't in the market for a gun, ammo, or gun safes, Shooter's World also sells other weapons like knives! It was definitely a new experience for me...I'm happy to report that I am not a gun convert and will leave shooting to my husband.",Active Life;Shopping;Gun/Rifle Ranges;Guns & Ammo,useful
kG5aFNoh-4YaSVCkZEELug,"My husband and I have been here a few times.  And like the other review, we were the only patrons there the whole time.   The food there is great, fresh, and very tasty!  We have not ordered anything we have not liked yet.",Asian Fusion;Restaurants,non_useful
M8vxaXgUOrmZEOr-a0INBQ,***************CLOSED*************** Was getting takeout from P.F. Chang's across from it and took a closer look to see if anything was left inside.  Too bad since it has a great location is an extremely busy peripheral part of Chandler Fashion.,American (New);French;Restaurants,non_useful
